Time,State,Mobility_Type,Q_Observed,Q_V_Shape,Q_Exp,Q_DQQ
33,South Dakota,transit_stations_percent_change_from_baseline,-26.80952381,-20.70526316,5.613420811,-22.79789004
34,South Dakota,transit_stations_percent_change_from_baseline,-25.80952381,-20.20328947,5.613420811,-22.51955885
35,South Dakota,transit_stations_percent_change_from_baseline,-24.38095238,-19.70131579,5.613420811,-22.22186424
36,South Dakota,transit_stations_percent_change_from_baseline,-23,-19.19934211,5.613420811,-21.90523652
37,South Dakota,transit_stations_percent_change_from_baseline,-23.04761905,-18.69736842,5.613420811,-21.57010597
38,South Dakota,transit_stations_percent_change_from_baseline,-22.52380952,-18.19539474,5.613420811,-21.2169029
39,South Dakota,transit_stations_percent_change_from_baseline,-21.66666667,-17.69342105,5.613420811,-20.8460576
40,South Dakota,transit_stations_percent_change_from_baseline,-18.33333333,-17.19144737,5.613420811,-20.45800038
41,South Dakota,transit_stations_percent_change_from_baseline,-17.19047619,-16.68947368,5.613420811,-20.05316153
42,South Dakota,transit_stations_percent_change_from_baseline,-17.0952381,-16.1875,5.613420811,-19.63197135
43,South Dakota,transit_stations_percent_change_from_baseline,-16.57142857,-15.68552632,5.613420811,-19.19486014
44,South Dakota,transit_stations_percent_change_from_baseline,-14.42857143,-15.18355263,5.613420811,-18.7422582
45,South Dakota,transit_stations_percent_change_from_baseline,-13.0952381,-14.68157895,5.613420811,-18.27459582
46,South Dakota,transit_stations_percent_change_from_baseline,-11.61904762,-14.17960526,5.613420811,-17.7923033
47,South Dakota,transit_stations_percent_change_from_baseline,-12.14285714,-13.67763158,5.613420811,-17.29581095
48,South Dakota,transit_stations_percent_change_from_baseline,-12.33333333,-13.1756579,5.613420811,-16.78554905
49,South Dakota,transit_stations_percent_change_from_baseline,-11.61904762,-12.67368421,5.613420811,-16.26194791
50,South Dakota,transit_stations_percent_change_from_baseline,-11.61904762,-12.17171053,5.613420811,-15.72543782
51,South Dakota,transit_stations_percent_change_from_baseline,-12.23809524,-11.66973684,5.613420811,-15.17644909
52,South Dakota,transit_stations_percent_change_from_baseline,-12.38095238,-11.16776316,5.613420811,-14.61541201
53,South Dakota,transit_stations_percent_change_from_baseline,-13.76190476,-10.66578947,5.613420811,-14.04275688
54,South Dakota,transit_stations_percent_change_from_baseline,-13.42857143,-10.16381579,5.613420811,-13.458914
55,South Dakota,transit_stations_percent_change_from_baseline,-11.95238095,-9.661842106,5.613420811,-12.86431367
56,South Dakota,transit_stations_percent_change_from_baseline,-11.9047619,-9.159868422,5.613420811,-12.25938617
57,South Dakota,transit_stations_percent_change_from_baseline,-11.38095238,-8.657894737,5.613420811,-11.64456182
58,South Dakota,transit_stations_percent_change_from_baseline,-10.19047619,-8.155921053,5.613420811,-11.02027092
59,South Dakota,transit_stations_percent_change_from_baseline,-9.666666667,-7.653947369,5.613420811,-10.38694375
60,South Dakota,transit_stations_percent_change_from_baseline,-8.714285714,-7.151973685,5.613420811,-9.745010613
61,South Dakota,transit_stations_percent_change_from_baseline,-8.047619048,-6.65,5.613420811,-9.094901815
62,South Dakota,transit_stations_percent_change_from_baseline,-8.19047619,-6.148026316,5.613420811,-8.43704765
63,South Dakota,transit_stations_percent_change_from_baseline,-6.666666667,-5.646052632,5.613420811,-7.771878416
64,South Dakota,transit_stations_percent_change_from_baseline,-5.714285714,-5.144078948,5.613420811,-7.099824412
65,South Dakota,transit_stations_percent_change_from_baseline,-4.095238095,-4.642105264,5.613420811,-6.421315936
66,South Dakota,transit_stations_percent_change_from_baseline,-2.047619048,-4.140131579,5.613420811,-5.736783285
67,South Dakota,transit_stations_percent_change_from_baseline,0.095238095,-3.638157895,5.613420811,-5.046656758
68,South Dakota,transit_stations_percent_change_from_baseline,2.904761905,-3.136184211,5.613420811,-4.351366654
69,South Dakota,transit_stations_percent_change_from_baseline,2.19047619,-2.634210527,5.613420811,-3.65134327
70,South Dakota,transit_stations_percent_change_from_baseline,1.214285714,-2.132236842,5.613420811,-2.947016904
71,South Dakota,transit_stations_percent_change_from_baseline,3,-1.630263158,5.613420811,-2.238817855
72,South Dakota,transit_stations_percent_change_from_baseline,3.571428571,-1.128289474,5.613420811,-1.52717642
73,South Dakota,transit_stations_percent_change_from_baseline,3.380952381,-0.62631579,5.613420811,-0.812522899
74,South Dakota,transit_stations_percent_change_from_baseline,3.857142857,-0.124342106,5.613420811,-0.095287588
75,South Dakota,transit_stations_percent_change_from_baseline,2.5,0.377631579,5.613420811,0.624099213
76,South Dakota,transit_stations_percent_change_from_baseline,4.785714286,0.879605263,5.613420811,1.345207207
77,South Dakota,transit_stations_percent_change_from_baseline,5.857142857,1.381578947,5.613420811,2.067606096
78,South Dakota,transit_stations_percent_change_from_baseline,6.214285714,1.883552631,5.613420811,2.79086558
79,South Dakota,transit_stations_percent_change_from_baseline,5.666666667,2.385526315,5.613420811,3.514555363
80,South Dakota,transit_stations_percent_change_from_baseline,6.571428571,2.8875,5.613420811,4.238245146
81,South Dakota,transit_stations_percent_change_from_baseline,7.333333333,3.389473684,5.613420811,4.961504631
82,South Dakota,transit_stations_percent_change_from_baseline,8.404761905,3.891447368,5.613420811,5.683903519
83,South Dakota,transit_stations_percent_change_from_baseline,8.404761905,4.393421052,5.613420811,6.405011513
84,South Dakota,transit_stations_percent_change_from_baseline,8.119047619,4.895394737,5.613420811,7.124398314
85,South Dakota,transit_stations_percent_change_from_baseline,8.833333333,5.397368421,5.613420811,7.841633625
86,South Dakota,transit_stations_percent_change_from_baseline,9.547619048,5.899342105,5.613420811,8.556287147
87,South Dakota,transit_stations_percent_change_from_baseline,8.80952381,6.401315789,5.613420811,9.267928581
88,South Dakota,transit_stations_percent_change_from_baseline,9.619047619,6.903289473,5.613420811,9.97612763
89,South Dakota,transit_stations_percent_change_from_baseline,13.47619048,7.405263158,5.613420811,10.680454
90,South Dakota,transit_stations_percent_change_from_baseline,14.54761905,7.907236842,5.613420811,11.38047738
91,South Dakota,transit_stations_percent_change_from_baseline,15.83333333,8.409210526,5.613420811,12.07576748
92,South Dakota,transit_stations_percent_change_from_baseline,16.26190476,8.91118421,5.613420811,12.76589401
93,South Dakota,transit_stations_percent_change_from_baseline,16.4047619,9.413157894,5.613420811,13.45042666
94,South Dakota,transit_stations_percent_change_from_baseline,17.54761905,9.915131579,5.613420811,14.12893514
95,South Dakota,transit_stations_percent_change_from_baseline,18.02380952,10.41710526,5.613420811,14.80098914
96,South Dakota,transit_stations_percent_change_from_baseline,18.02380952,10.91907895,5.613420811,15.46615838
97,South Dakota,transit_stations_percent_change_from_baseline,20.95238095,11.42105263,5.613420811,16.12401254
98,South Dakota,transit_stations_percent_change_from_baseline,22.38095238,11.92302632,5.613420811,16.77412134
99,South Dakota,transit_stations_percent_change_from_baseline,23.66666667,12.425,5.613420811,17.41605447
100,South Dakota,transit_stations_percent_change_from_baseline,25.30952381,12.92697368,5.613420811,18.04938164
101,South Dakota,transit_stations_percent_change_from_baseline,25.80952381,13.42894737,5.613420811,18.67367255
102,South Dakota,transit_stations_percent_change_from_baseline,28.33333333,13.93092105,5.613420811,19.2884969
103,South Dakota,transit_stations_percent_change_from_baseline,30.61904762,14.43289474,5.613420811,19.89342439
104,South Dakota,transit_stations_percent_change_from_baseline,31.19047619,14.93486842,5.613420811,20.48802473
105,South Dakota,transit_stations_percent_change_from_baseline,31.33333333,15.43684211,5.613420811,21.07186761
106,South Dakota,transit_stations_percent_change_from_baseline,30.11904762,15.93881579,5.613420811,21.64452274
107,South Dakota,transit_stations_percent_change_from_baseline,31.33333333,16.44078947,5.613420811,22.20555982
108,South Dakota,transit_stations_percent_change_from_baseline,31.26190476,16.94276316,5.613420811,22.75454855
109,South Dakota,transit_stations_percent_change_from_baseline,28.5,17.44473684,5.613420811,23.29105864
110,South Dakota,transit_stations_percent_change_from_baseline,28.78571429,17.94671053,5.613420811,23.81465978
111,South Dakota,transit_stations_percent_change_from_baseline,26.5,18.44868421,5.613420811,24.32492167
112,South Dakota,transit_stations_percent_change_from_baseline,27.07142857,18.95065789,5.613420811,24.82141403
113,South Dakota,transit_stations_percent_change_from_baseline,28.42857143,19.45263158,5.613420811,25.30370655
114,South Dakota,transit_stations_percent_change_from_baseline,27.35714286,19.95460526,5.613420811,25.77136893
115,South Dakota,transit_stations_percent_change_from_baseline,27.85714286,20.45657895,5.613420811,26.22397087
116,South Dakota,transit_stations_percent_change_from_baseline,31.35714286,20.95855263,5.613420811,26.66108208
117,South Dakota,transit_stations_percent_change_from_baseline,30.78571429,21.46052632,5.613420811,27.08227226
118,South Dakota,transit_stations_percent_change_from_baseline,33.21428571,21.9625,5.613420811,27.48711111
119,South Dakota,transit_stations_percent_change_from_baseline,32.35714286,22.46447368,5.613420811,27.87516833
120,South Dakota,transit_stations_percent_change_from_baseline,33.07142857,22.96644737,5.613420811,28.24601362
121,South Dakota,transit_stations_percent_change_from_baseline,33.28571429,23.46842105,5.613420811,28.59921669
122,South Dakota,transit_stations_percent_change_from_baseline,33.07142857,23.97039474,5.613420811,28.93434724
123,South Dakota,transit_stations_percent_change_from_baseline,32.04761905,24.47236842,5.613420811,29.25097497
124,South Dakota,transit_stations_percent_change_from_baseline,32.76190476,24.97434211,5.613420811,29.54866958
125,South Dakota,transit_stations_percent_change_from_baseline,32.9047619,25.47631579,5.613420811,29.82700077
126,South Dakota,transit_stations_percent_change_from_baseline,34.9047619,25.97828947,5.613420811,30.08553824
127,South Dakota,transit_stations_percent_change_from_baseline,34.19047619,26.48026316,5.613420811,30.32385171
128,South Dakota,transit_stations_percent_change_from_baseline,34.69047619,26.98223684,5.613420811,30.54151086
129,South Dakota,transit_stations_percent_change_from_baseline,35.04761905,27.48421053,5.613420811,30.7380854
130,South Dakota,transit_stations_percent_change_from_baseline,36.92857143,27.98618421,5.613420811,30.91314503
131,South Dakota,transit_stations_percent_change_from_baseline,36.21428571,28.48815789,5.613420811,31.06625946
132,South Dakota,transit_stations_percent_change_from_baseline,36.07142857,28.99013158,5.613420811,31.19699838
133,South Dakota,transit_stations_percent_change_from_baseline,34.21428571,29.49210526,5.613420811,31.3049315
134,South Dakota,transit_stations_percent_change_from_baseline,32.28571429,29.99407895,5.613420811,31.38962852
135,South Dakota,transit_stations_percent_change_from_baseline,31.85714286,30.49605263,5.613420811,31.45065914
136,South Dakota,transit_stations_percent_change_from_baseline,32.42857143,30.99802632,5.613420811,31.48759307
137,South Dakota,transit_stations_percent_change_from_baseline,31.5,31.5,5.613420811,31.5
0,Tennessee,transit_stations_percent_change_from_baseline,-0.381059417,0,-0.323110268,0
1,Tennessee,transit_stations_percent_change_from_baseline,-2.713526949,-2.106203083,-3.073640602,-0.347811075
2,Tennessee,transit_stations_percent_change_from_baseline,-4.59447933,-4.212406167,-5.750196067,-1.334458817
3,Tennessee,transit_stations_percent_change_from_baseline,-7.623050759,-6.31860925,-8.3547662,-2.874765004
4,Tennessee,transit_stations_percent_change_from_baseline,-10.32543171,-8.424812334,-10.88928703,-4.883551414
5,Tennessee,transit_stations_percent_change_from_baseline,-13.98843537,-10.53101542,-13.35564251,-7.275639825
6,Tennessee,transit_stations_percent_change_from_baseline,-16.89047619,-12.6372185,-15.75566594,-9.965852014
7,Tennessee,transit_stations_percent_change_from_baseline,-20.11666667,-14.74342158,-18.09114131,-12.86900976
8,Tennessee,transit_stations_percent_change_from_baseline,-21.93095238,-16.84962467,-20.3638046,-15.89993484
9,Tennessee,transit_stations_percent_change_from_baseline,-24.31666667,-18.95582775,-22.57534516,-18.97344903
10,Tennessee,transit_stations_percent_change_from_baseline,-25.57380952,-21.06203083,-24.72740684,-22.0043741
11,Tennessee,transit_stations_percent_change_from_baseline,-27.08463203,-23.16823392,-26.82158933,-24.90753185
12,Tennessee,transit_stations_percent_change_from_baseline,-28.08463203,-25.274437,-28.85944928,-27.59774404
13,Tennessee,transit_stations_percent_change_from_baseline,-28.89177489,-27.38064009,-30.84250146,-29.98983245
14,Tennessee,transit_stations_percent_change_from_baseline,-29.29012654,-29.48684317,-32.77221991,-31.99861886
15,Tennessee,transit_stations_percent_change_from_baseline,-30.28298368,-31.59304625,-34.65003904,-33.53892505
16,Tennessee,transit_stations_percent_change_from_baseline,-30.84965035,-33.69924934,-36.47735466,-34.52557279
17,Tennessee,transit_stations_percent_change_from_baseline,-31.90917416,-35.80545242,-38.25552505,-34.87338386
18,Tennessee,transit_stations_percent_change_from_baseline,-32.79229104,-35.45047883,-37.64276829,-34.85826438
19,Tennessee,transit_stations_percent_change_from_baseline,-33.8041958,-35.09550525,-37.03888249,-34.81351375
20,Tennessee,transit_stations_percent_change_from_baseline,-34.12012987,-34.74053166,-36.44373924,-34.7400437
21,Tennessee,transit_stations_percent_change_from_baseline,-33.75749251,-34.38555808,-35.85721196,-34.63876595
22,Tennessee,transit_stations_percent_change_from_baseline,-34.29320679,-34.03058449,-35.27917591,-34.51059224
23,Tennessee,transit_stations_percent_change_from_baseline,-34.62654013,-33.67561091,-34.70950818,-34.35643429
24,Tennessee,transit_stations_percent_change_from_baseline,-35.48909424,-33.32063732,-34.14808761,-34.17720383
25,Tennessee,transit_stations_percent_change_from_baseline,-35.73584749,-32.96566374,-33.5947948,-33.97381259
26,Tennessee,transit_stations_percent_change_from_baseline,-37.7048951,-32.61069015,-33.04951209,-33.7471723
