mobility_type,x_time,y_ridership_change,phase,state,x_date
workplaces_percent_change_from_baseline,45087,-27.03571429,R,West Virginia,10-Jun
workplaces_percent_change_from_baseline,45088,-26.96428571,R,West Virginia,11-Jun
workplaces_percent_change_from_baseline,45089,-26.96428571,R,West Virginia,12-Jun
workplaces_percent_change_from_baseline,45090,-26.82142857,R,West Virginia,13-Jun
workplaces_percent_change_from_baseline,45091,-27.39285714,R,West Virginia,14-Jun
workplaces_percent_change_from_baseline,45092,-27.44047619,R,West Virginia,15-Jun
workplaces_percent_change_from_baseline,45093,-26.96428571,R,West Virginia,16-Jun
workplaces_percent_change_from_baseline,45094,-27,R,West Virginia,17-Jun
workplaces_percent_change_from_baseline,45095,-27.25,R,West Virginia,18-Jun
workplaces_percent_change_from_baseline,45096,-27.67857143,R,West Virginia,19-Jun
workplaces_percent_change_from_baseline,45097,-27.67857143,R,West Virginia,20-Jun
workplaces_percent_change_from_baseline,45098,-26.67857143,R,West Virginia,21-Jun
workplaces_percent_change_from_baseline,45099,-26.80952381,R,West Virginia,22-Jun
workplaces_percent_change_from_baseline,45100,-26.73809524,R,West Virginia,23-Jun
workplaces_percent_change_from_baseline,45101,-26.8452381,R,West Virginia,24-Jun
workplaces_percent_change_from_baseline,45102,-26.63095238,R,West Virginia,25-Jun
workplaces_percent_change_from_baseline,45103,-25.80952381,R,West Virginia,26-Jun
workplaces_percent_change_from_baseline,45104,-26.04761905,R,West Virginia,27-Jun
workplaces_percent_change_from_baseline,45105,-26.26190476,R,West Virginia,28-Jun
workplaces_percent_change_from_baseline,45106,-26.22619048,R,West Virginia,29-Jun
workplaces_percent_change_from_baseline,45107,-26.29761905,R,West Virginia,30-Jun
workplaces_percent_change_from_baseline,45108,-26.39285714,R,West Virginia,1-Jul
workplaces_percent_change_from_baseline,45109,-26.97619048,R,West Virginia,2-Jul
workplaces_percent_change_from_baseline,45110,-29.9047619,R,West Virginia,3-Jul
workplaces_percent_change_from_baseline,45111,-31.57142857,R,West Virginia,4-Jul
workplaces_percent_change_from_baseline,45112,-32.28571429,R,West Virginia,5-Jul
workplaces_percent_change_from_baseline,45113,-32.9047619,R,West Virginia,6-Jul
workplaces_percent_change_from_baseline,45114,-33.38095238,R,West Virginia,7-Jul
workplaces_percent_change_from_baseline,45115,-33.66666667,R,West Virginia,8-Jul
workplaces_percent_change_from_baseline,45116,-33.36904762,R,West Virginia,9-Jul
workplaces_percent_change_from_baseline,45117,-31.11904762,R,West Virginia,10-Jul
workplaces_percent_change_from_baseline,45118,-29.73809524,R,West Virginia,11-Jul
workplaces_percent_change_from_baseline,45119,-29.38095238,R,West Virginia,12-Jul
workplaces_percent_change_from_baseline,45120,-29.04761905,R,West Virginia,13-Jul
workplaces_percent_change_from_baseline,45121,-28.95238095,R,West Virginia,14-Jul
workplaces_percent_change_from_baseline,45122,-28.9047619,R,West Virginia,15-Jul
workplaces_percent_change_from_baseline,45123,-28.9047619,R,West Virginia,16-Jul
workplaces_percent_change_from_baseline,45124,-28.86904762,R,West Virginia,17-Jul
workplaces_percent_change_from_baseline,45125,-28.32142857,R,West Virginia,18-Jul
workplaces_percent_change_from_baseline,45126,-28.39285714,R,West Virginia,19-Jul
workplaces_percent_change_from_baseline,45127,-28.53571429,R,West Virginia,20-Jul
workplaces_percent_change_from_baseline,45128,-28.53571429,R,West Virginia,21-Jul
workplaces_percent_change_from_baseline,45129,-28.23809524,R,West Virginia,22-Jul
workplaces_percent_change_from_baseline,45130,-28.48809524,R,West Virginia,23-Jul
workplaces_percent_change_from_baseline,45131,-28.41666667,R,West Virginia,24-Jul
workplaces_percent_change_from_baseline,45132,-28.77380952,R,West Virginia,25-Jul
workplaces_percent_change_from_baseline,45133,-29.32142857,R,West Virginia,26-Jul
workplaces_percent_change_from_baseline,45134,-29.27380952,R,West Virginia,27-Jul
workplaces_percent_change_from_baseline,45135,-29.13095238,R,West Virginia,28-Jul
workplaces_percent_change_from_baseline,45136,-29.42857143,R,West Virginia,29-Jul
workplaces_percent_change_from_baseline,45137,-29.28571429,R,West Virginia,30-Jul
workplaces_percent_change_from_baseline,45138,-29.39285714,R,West Virginia,31-Jul
workplaces_percent_change_from_baseline,45139,-29.67857143,R,West Virginia,1-Aug
workplaces_percent_change_from_baseline,45140,-28.8452381,R,West Virginia,2-Aug
workplaces_percent_change_from_baseline,45141,-28.6547619,R,West Virginia,3-Aug
workplaces_percent_change_from_baseline,45142,-28.6547619,R,West Virginia,4-Aug
workplaces_percent_change_from_baseline,45143,-28.55952381,R,West Virginia,5-Aug
workplaces_percent_change_from_baseline,45144,-28.60714286,R,West Virginia,6-Aug
workplaces_percent_change_from_baseline,45145,-28.53571429,R,West Virginia,7-Aug
workplaces_percent_change_from_baseline,45146,-28.25,R,West Virginia,8-Aug
workplaces_percent_change_from_baseline,45147,-28.46428571,R,West Virginia,9-Aug
workplaces_percent_change_from_baseline,45148,-28.51190476,R,West Virginia,10-Aug
workplaces_percent_change_from_baseline,45149,-28.55952381,R,West Virginia,11-Aug
workplaces_percent_change_from_baseline,45150,-28.42857143,R,West Virginia,12-Aug
workplaces_percent_change_from_baseline,45151,-28.23809524,R,West Virginia,13-Aug
workplaces_percent_change_from_baseline,45152,-28.27380952,R,West Virginia,14-Aug
workplaces_percent_change_from_baseline,45153,-28.94047619,R,West Virginia,15-Aug
workplaces_percent_change_from_baseline,45154,-29.01190476,R,West Virginia,16-Aug
residential_percent_change_from_baseline,44972,0,D,West Virginia,15-Feb
residential_percent_change_from_baseline,44973,0,D,West Virginia,16-Feb
residential_percent_change_from_baseline,44974,0,D,West Virginia,17-Feb
residential_percent_change_from_baseline,44975,0,D,West Virginia,18-Feb
residential_percent_change_from_baseline,44976,0,D,West Virginia,19-Feb
residential_percent_change_from_baseline,44977,0,D,West Virginia,20-Feb
residential_percent_change_from_baseline,44978,0.769047619,D,West Virginia,21-Feb
residential_percent_change_from_baseline,44979,0.673809524,D,West Virginia,22-Feb
residential_percent_change_from_baseline,44980,0.578571429,D,West Virginia,23-Feb
residential_percent_change_from_baseline,44981,0.15,D,West Virginia,24-Feb
residential_percent_change_from_baseline,44982,0.102380952,D,West Virginia,25-Feb
residential_percent_change_from_baseline,44983,-0.135714286,D,West Virginia,26-Feb
residential_percent_change_from_baseline,44984,0.078571429,D,West Virginia,27-Feb
residential_percent_change_from_baseline,44985,0.221428571,D,West Virginia,28-Feb
residential_percent_change_from_baseline,47150,0.173809524,D,West Virginia,29-Feb
residential_percent_change_from_baseline,44986,-0.016666667,D,West Virginia,1-Mar
residential_percent_change_from_baseline,44987,-0.111904762,D,West Virginia,2-Mar
residential_percent_change_from_baseline,44988,-0.254761905,D,West Virginia,3-Mar
residential_percent_change_from_baseline,44989,-0.254761905,D,West Virginia,4-Mar
residential_percent_change_from_baseline,44990,-0.695238095,D,West Virginia,5-Mar
residential_percent_change_from_baseline,44991,-0.780952381,D,West Virginia,6-Mar
residential_percent_change_from_baseline,44992,-0.828571429,R,West Virginia,7-Mar
residential_percent_change_from_baseline,44993,-0.828571429,R,West Virginia,8-Mar
residential_percent_change_from_baseline,44994,-0.828571429,R,West Virginia,9-Mar
residential_percent_change_from_baseline,44995,-0.602380952,R,West Virginia,10-Mar
residential_percent_change_from_baseline,44996,-0.45952381,R,West Virginia,11-Mar
residential_percent_change_from_baseline,44997,-0.269047619,R,West Virginia,12-Mar
residential_percent_change_from_baseline,44998,-0.261904762,R,West Virginia,13-Mar
residential_percent_change_from_baseline,44999,0.166666667,R,West Virginia,14-Mar
residential_percent_change_from_baseline,45000,0.880952381,R,West Virginia,15-Mar
residential_percent_change_from_baseline,45001,1.70952381,R,West Virginia,16-Mar
residential_percent_change_from_baseline,45002,2.721428571,R,West Virginia,17-Mar
residential_percent_change_from_baseline,45003,4.078571429,R,West Virginia,18-Mar
residential_percent_change_from_baseline,45004,5.685714286,R,West Virginia,19-Mar
residential_percent_change_from_baseline,45005,7.507142857,R,West Virginia,20-Mar
residential_percent_change_from_baseline,45006,8.554761905,R,West Virginia,21-Mar
residential_percent_change_from_baseline,45007,9.269047619,R,West Virginia,22-Mar
residential_percent_change_from_baseline,45008,10.55952381,R,West Virginia,23-Mar
residential_percent_change_from_baseline,45009,11.76190476,R,West Virginia,24-Mar
residential_percent_change_from_baseline,45010,12.95238095,R,West Virginia,25-Mar
residential_percent_change_from_baseline,45011,13.80952381,R,West Virginia,26-Mar
residential_percent_change_from_baseline,45012,14.70238095,R,West Virginia,27-Mar
residential_percent_change_from_baseline,45013,14.77380952,R,West Virginia,28-Mar
residential_percent_change_from_baseline,45014,14.77380952,R,West Virginia,29-Mar
residential_percent_change_from_baseline,45015,15.13095238,R,West Virginia,30-Mar
residential_percent_change_from_baseline,45016,15.3452381,R,West Virginia,31-Mar
residential_percent_change_from_baseline,45017,15.2547619,R,West Virginia,1-Apr
residential_percent_change_from_baseline,45018,15.36190476,R,West Virginia,2-Apr
residential_percent_change_from_baseline,45019,15.04047619,R,West Virginia,3-Apr
residential_percent_change_from_baseline,45020,15.04047619,R,West Virginia,4-Apr
residential_percent_change_from_baseline,45021,15.11190476,R,West Virginia,5-Apr
residential_percent_change_from_baseline,45022,15.06428571,R,West Virginia,6-Apr
residential_percent_change_from_baseline,45023,15.12380952,R,West Virginia,7-Apr
residential_percent_change_from_baseline,45024,15.16666667,R,West Virginia,8-Apr
residential_percent_change_from_baseline,45025,15.35714286,R,West Virginia,9-Apr
residential_percent_change_from_baseline,45026,15.78571429,R,West Virginia,10-Apr
residential_percent_change_from_baseline,45027,15.92857143,R,West Virginia,11-Apr
residential_percent_change_from_baseline,45028,16,R,West Virginia,12-Apr
residential_percent_change_from_baseline,45029,16.11428571,R,West Virginia,13-Apr
residential_percent_change_from_baseline,45030,16.11428571,R,West Virginia,14-Apr
residential_percent_change_from_baseline,45031,16.00714286,R,West Virginia,15-Apr
residential_percent_change_from_baseline,45032,15.70952381,R,West Virginia,16-Apr
residential_percent_change_from_baseline,45033,15.30952381,R,West Virginia,17-Apr
residential_percent_change_from_baseline,45034,15.30952381,R,West Virginia,18-Apr
residential_percent_change_from_baseline,45035,15.0952381,R,West Virginia,19-Apr
residential_percent_change_from_baseline,45036,14.76666667,R,West Virginia,20-Apr
residential_percent_change_from_baseline,45037,14.63571429,R,West Virginia,21-Apr
residential_percent_change_from_baseline,45038,14.5,R,West Virginia,22-Apr
residential_percent_change_from_baseline,45039,14.67857143,R,West Virginia,23-Apr
residential_percent_change_from_baseline,45040,14.73571429,R,West Virginia,24-Apr
residential_percent_change_from_baseline,45041,14.59285714,R,West Virginia,25-Apr
residential_percent_change_from_baseline,45042,14.80714286,R,West Virginia,26-Apr
residential_percent_change_from_baseline,45043,14.80714286,R,West Virginia,27-Apr
residential_percent_change_from_baseline,45044,13.80714286,R,West Virginia,28-Apr
residential_percent_change_from_baseline,45045,13.76428571,R,West Virginia,29-Apr
residential_percent_change_from_baseline,45046,13.55,R,West Virginia,30-Apr
residential_percent_change_from_baseline,45047,13.28571429,R,West Virginia,1-May
residential_percent_change_from_baseline,45048,12.83333333,R,West Virginia,2-May
residential_percent_change_from_baseline,45049,12.47619048,R,West Virginia,3-May
residential_percent_change_from_baseline,45050,12.11904762,R,West Virginia,4-May
residential_percent_change_from_baseline,45051,12.76190476,R,West Virginia,5-May
residential_percent_change_from_baseline,45052,12.63333333,R,West Virginia,6-May
residential_percent_change_from_baseline,45053,12.16904762,R,West Virginia,7-May
residential_percent_change_from_baseline,45054,12.15714286,R,West Virginia,8-May
residential_percent_change_from_baseline,45055,12.3952381,R,West Virginia,9-May
residential_percent_change_from_baseline,45056,11.96666667,R,West Virginia,10-May
residential_percent_change_from_baseline,45057,12.1952381,R,West Virginia,11-May
residential_percent_change_from_baseline,45058,11.9452381,R,West Virginia,12-May
residential_percent_change_from_baseline,45059,11.66904762,R,West Virginia,13-May
residential_percent_change_from_baseline,45060,11.56190476,R,West Virginia,14-May
residential_percent_change_from_baseline,45061,11.03809524,R,West Virginia,15-May
residential_percent_change_from_baseline,45062,10.65714286,R,West Virginia,16-May
residential_percent_change_from_baseline,45063,10.65714286,R,West Virginia,17-May
residential_percent_change_from_baseline,45064,10.25,R,West Virginia,18-May
residential_percent_change_from_baseline,45065,10.21428571,R,West Virginia,19-May
residential_percent_change_from_baseline,45066,10.19047619,R,West Virginia,20-May
residential_percent_change_from_baseline,45067,10.11904762,R,West Virginia,21-May
residential_percent_change_from_baseline,45068,10.04761905,R,West Virginia,22-May
residential_percent_change_from_baseline,45069,9.714285714,R,West Virginia,23-May
residential_percent_change_from_baseline,45070,9.571428571,R,West Virginia,24-May
residential_percent_change_from_baseline,45071,10.03571429,R,West Virginia,25-May
residential_percent_change_from_baseline,45072,9.535714286,R,West Virginia,26-May
residential_percent_change_from_baseline,45073,9.178571429,R,West Virginia,27-May
residential_percent_change_from_baseline,45074,8.892857143,R,West Virginia,28-May
residential_percent_change_from_baseline,45075,8.821428571,R,West Virginia,29-May
residential_percent_change_from_baseline,45076,8.773809524,R,West Virginia,30-May
residential_percent_change_from_baseline,45077,8.702380952,R,West Virginia,31-May
retail_and_recreation_percent_change_from_baseline,44972,0,D,Wisconsin,15-Feb
retail_and_recreation_percent_change_from_baseline,44973,0,D,Wisconsin,16-Feb
retail_and_recreation_percent_change_from_baseline,44974,0,D,Wisconsin,17-Feb
retail_and_recreation_percent_change_from_baseline,44975,0,D,Wisconsin,18-Feb
retail_and_recreation_percent_change_from_baseline,44976,0,D,Wisconsin,19-Feb
retail_and_recreation_percent_change_from_baseline,44977,0,D,Wisconsin,20-Feb
retail_and_recreation_percent_change_from_baseline,44978,2.19010989,D,Wisconsin,21-Feb
retail_and_recreation_percent_change_from_baseline,44979,2.701098901,D,Wisconsin,22-Feb
retail_and_recreation_percent_change_from_baseline,44980,3.358241758,D,Wisconsin,23-Feb
retail_and_recreation_percent_change_from_baseline,44981,4.507509158,D,Wisconsin,24-Feb
retail_and_recreation_percent_change_from_baseline,44982,4.617399267,D,Wisconsin,25-Feb
retail_and_recreation_percent_change_from_baseline,44983,5.166849817,D,Wisconsin,26-Feb
retail_and_recreation_percent_change_from_baseline,44984,5.826190476,D,Wisconsin,27-Feb
retail_and_recreation_percent_change_from_baseline,44985,6.30970696,D,Wisconsin,28-Feb
retail_and_recreation_percent_change_from_baseline,47150,6.831684982,D,Wisconsin,29-Feb
retail_and_recreation_percent_change_from_baseline,44986,7.56025641,D,Wisconsin,1-Mar
